Id,label
4830,pos
4831,neg
4832,pos
4833,neg
4834,neg
4835,neg
4836,neg
4837,neg
4838,pos
4839,neg
4840,neg
4841,pos
4842,neg
4843,pos
4844,neg
4845,pos
4846,pos
4847,pos
4848,neg
4849,pos
4850,neg
4851,pos
4852,neg
4853,pos
4854,neg
4855,pos
4856,neg
4857,neg
4858,neg
4859,pos
4860,neg
4861,pos
4862,pos
4863,pos
4864,neg
4865,neg
4866,neg
4867,neg
4868,neg
4869,neg
4870,pos
4871,pos
4872,pos
4873,neg
4874,pos
4875,neg
4876,pos
4877,pos
4878,neg
4879,pos
4880,neg
4881,neg
4882,neg
4883,pos
4884,neg
4885,neg
4886,neg
4887,neg
4888,neg
4889,pos
4890,neg
4891,pos
4892,neg
4893,neg
4894,pos
4895,pos
4896,pos
4897,neg
4898,neg
4899,neg
4900,neg
4901,neg
4902,pos
4903,pos
4904,neg
4905,neg
4906,neg
4907,pos
4908,neg
4909,neg
4910,pos
4911,neg
4912,pos
4913,neg
4914,neg
4915,neg
4916,pos
4917,neg
4918,pos
4919,neg
4920,pos
4921,pos
4922,pos
4923,neg
4924,neg
4925,neg
4926,pos
4927,neg
4928,pos
4929,neg
4930,neg
4931,pos
4932,neg
4933,pos
4934,pos
4935,neg
4936,neg
4937,pos
4938,neg
4939,neg
4940,neg
4941,pos
4942,pos
4943,pos
4944,pos
4945,neg
4946,neg
4947,neg
4948,neg
4949,pos
4950,pos
4951,pos
4952,pos
4953,neg
4954,pos
4955,pos
4956,neg
4957,pos
4958,pos
4959,neg
4960,pos
4961,pos
4962,pos
4963,pos
4964,neg
4965,neg
4966,neg
4967,neg
4968,neg
4969,neg
4970,neg
4971,neg
4972,neg
4973,neg
4974,neg
4975,neg
4976,neg
4977,neg
4978,pos
4979,pos
4980,neg
4981,neg
4982,neg
4983,neg
4984,neg
4985,neg
4986,pos
4987,pos
4988,pos
4989,neg
4990,neg
4991,pos
4992,pos
4993,pos
4994,neg
4995,neg
4996,neg
4997,pos
4998,pos
4999,pos
5000,pos
5001,pos
5002,pos
5003,neg
5004,neg
5005,neg
5006,neg
5007,neg
5008,pos
5009,neg
5010,neg
5011,neg
5012,pos
5013,neg
5014,neg
5015,neg
5016,neg
5017,pos
5018,pos
5019,pos
5020,pos
5021,pos
5022,pos
5023,pos
5024,pos
5025,pos
5026,pos
5027,neg
5028,neg
5029,neg
5030,neg
5031,neg
5032,neg
5033,neg
5034,pos
5035,pos
5036,pos
5037,neg
5038,pos
5039,neg
5040,pos
5041,pos
5042,neg
5043,pos
5044,pos
5045,neg
5046,pos
5047,neg
5048,pos
5049,neg
5050,pos
5051,pos
5052,neg
5053,neg
5054,neg
5055,pos
5056,neg
5057,pos
5058,pos
5059,neg
5060,pos
5061,pos
5062,neg
5063,neg
5064,pos
5065,pos
5066,pos
5067,pos
5068,neg
5069,pos
5070,pos
5071,neg
5072,pos
5073,neg
5074,neg
5075,pos
5076,pos
5077,pos
5078,neg
5079,neg
5080,pos
5081,pos
5082,pos
5083,pos
5084,pos
5085,pos
5086,pos
5087,neg
5088,neg
5089,neg
5090,neg
5091,neg
5092,pos
5093,neg
5094,pos
5095,neg
5096,pos
5097,pos
5098,neg
5099,pos
5100,pos
5101,pos
5102,neg
5103,neg
5104,neg
5105,pos
5106,pos
5107,pos
5108,pos
5109,pos
5110,neg
5111,pos
5112,neg
5113,neg
5114,neg
5115,neg
5116,pos
5117,neg
5118,pos
5119,pos
5120,neg
5121,pos
5122,pos
5123,pos
5124,pos
5125,neg
5126,neg
5127,neg
5128,neg
5129,neg
5130,neg
5131,neg
5132,pos
5133,pos
5134,neg
5135,pos
5136,pos
5137,neg
5138,neg
5139,pos
5140,neg
5141,pos
5142,pos
5143,neg
5144,neg
5145,pos
5146,neg
5147,neg
5148,neg
5149,pos
5150,pos
5151,neg
5152,neg
5153,neg
5154,neg
5155,pos
5156,pos
5157,pos
5158,pos
5159,neg
5160,pos
5161,pos
5162,pos
5163,neg
5164,neg
5165,neg
5166,neg
5167,neg
5168,neg
5169,pos
5170,pos
5171,pos
5172,pos
5173,pos
5174,neg
5175,neg
5176,pos
5177,neg
5178,pos
5179,neg
5180,pos
5181,neg
5182,pos
5183,neg
5184,neg
5185,pos
5186,pos
5187,pos
5188,neg
5189,pos
5190,pos
5191,neg
5192,neg
5193,pos
5194,pos
5195,pos
5196,neg
5197,neg
5198,neg
5199,pos
5200,neg
5201,neg
5202,neg
5203,neg
5204,neg
5205,neg
5206,neg
5207,pos
5208,pos
5209,neg
5210,pos
5211,pos
5212,pos
5213,neg
5214,neg
5215,neg
5216,pos
5217,pos
5218,pos
5219,pos
5220,pos
5221,neg
5222,neg
5223,neg
5224,neg
5225,pos
5226,pos
5227,neg
5228,pos
5229,pos
5230,neg
5231,neg
5232,pos
5233,pos
5234,pos
5235,pos
5236,pos
5237,pos
5238,pos
5239,neg
5240,pos
5241,pos
5242,pos
5243,neg
5244,pos
5245,pos
5246,pos
5247,neg
5248,pos
5249,neg
5250,pos
5251,neg
5252,pos
5253,pos
5254,neg
5255,pos
5256,neg
5257,pos
5258,neg
5259,pos
5260,neg
5261,pos
5262,pos
5263,neg
5264,pos
5265,neg
5266,pos
5267,pos
5268,neg
5269,pos
5270,neg
5271,pos
5272,pos
5273,neg
5274,neg
5275,neg
5276,pos
5277,pos
5278,pos
5279,pos
5280,neg
5281,neg
5282,pos
5283,pos
5284,neg
5285,neg
5286,neg
5287,pos
5288,neg
5289,neg
5290,neg
5291,pos
5292,pos
5293,neg
5294,pos
5295,neg
5296,pos
5297,pos
5298,pos
5299,pos
5300,pos
5301,neg
5302,neg
5303,neg
5304,neg
5305,neg
5306,neg
5307,neg
5308,neg
5309,pos
5310,neg
5311,neg
5312,pos
5313,pos
5314,neg
5315,neg
5316,pos
5317,pos
5318,pos
5319,neg
5320,neg
5321,neg
5322,pos
5323,neg
5324,pos
5325,pos
5326,pos
5327,pos
5328,pos
5329,neg
5330,pos
5331,neg
5332,pos
5333,neg
5334,pos
5335,pos
5336,neg
5337,neg
5338,pos
5339,pos
5340,pos
5341,pos
5342,pos
5343,pos
5344,pos
5345,pos
5346,neg
5347,pos
5348,neg
5349,neg
5350,pos
5351,pos
5352,neg
5353,neg
5354,neg
5355,pos
5356,pos
5357,neg
5358,pos
5359,pos
5360,pos
5361,pos
5362,pos
5363,pos
5364,neg
5365,neg
5366,neg
5367,neg
5368,pos
5369,neg
5370,pos
5371,pos
5372,pos
5373,pos
5374,neg
5375,pos
5376,pos
5377,pos
5378,pos
5379,pos
5380,pos
5381,pos
5382,pos
5383,neg
5384,neg
5385,neg
5386,neg
5387,neg
5388,neg
5389,neg
5390,neg
5391,pos
5392,neg
5393,pos
5394,pos
5395,pos
5396,pos
5397,pos
5398,neg
5399,pos
5400,neg
5401,neg
5402,pos
5403,pos
5404,pos
5405,pos
5406,pos
5407,neg
5408,pos
5409,neg
5410,pos
5411,neg
5412,pos
5413,pos
5414,pos
5415,pos
5416,neg
5417,neg
5418,neg
5419,neg
5420,pos
5421,pos
5422,neg
5423,pos
5424,pos
5425,neg
5426,neg
5427,neg
5428,neg
5429,neg
5430,neg
5431,pos
5432,neg
5433,pos
5434,neg
5435,pos
5436,pos
5437,neg
5438,pos
5439,neg
5440,pos
5441,pos
5442,pos
5443,pos
5444,neg
5445,pos
5446,neg
5447,pos
5448,neg
5449,neg
5450,pos
5451,pos
5452,pos
5453,neg
5454,neg
5455,neg
5456,neg
5457,pos
5458,neg
5459,neg
5460,pos
5461,neg
5462,pos
5463,pos
5464,neg
5465,neg
5466,pos
5467,pos
5468,pos
5469,pos
5470,pos
5471,pos
5472,pos
5473,neg
5474,neg
5475,pos
5476,neg
5477,pos
5478,neg
5479,pos
5480,pos
5481,pos
5482,pos
5483,pos
5484,neg
5485,pos
5486,neg
5487,neg
5488,neg
5489,neg
5490,pos
5491,neg
5492,pos
5493,neg
5494,neg
5495,pos
5496,pos
5497,pos
5498,pos
5499,neg
5500,pos
5501,neg
5502,pos
5503,neg
5504,neg
5505,pos
5506,neg
5507,pos
5508,pos
5509,neg
5510,neg
5511,pos
5512,neg
5513,neg
5514,neg
5515,neg
5516,pos
5517,neg
5518,neg
5519,pos
5520,pos
5521,pos
5522,neg
5523,pos
5524,neg
5525,neg
5526,neg
5527,neg
5528,neg
5529,pos
5530,neg
5531,pos
5532,neg
5533,pos
5534,neg
5535,pos
5536,pos
5537,neg
5538,pos
5539,neg
5540,pos
5541,pos
5542,pos
5543,neg
5544,neg
5545,pos
5546,pos
5547,neg
5548,pos
5549,neg
5550,neg
5551,pos
5552,pos
5553,neg
5554,pos
5555,pos
5556,neg
5557,pos
5558,neg
5559,pos
5560,neg
5561,pos
5562,neg
5563,neg
5564,neg
5565,pos
5566,neg
5567,neg
5568,pos
5569,neg
5570,neg
5571,pos
5572,neg
5573,pos
5574,neg
5575,neg
5576,pos
5577,neg
5578,neg
5579,pos
5580,neg
5581,pos
5582,neg
5583,neg
5584,pos
5585,pos
5586,neg
5587,pos
5588,pos
5589,neg
5590,neg
5591,neg
5592,neg
5593,neg
5594,pos
5595,neg
5596,neg
5597,neg
5598,pos
5599,pos
5600,pos
5601,neg
5602,neg
5603,pos
5604,neg
5605,neg
5606,pos
5607,pos
5608,pos
5609,pos
5610,pos
5611,pos
5612,pos
5613,neg
5614,neg
5615,neg
5616,neg
5617,neg
5618,neg
5619,neg
5620,neg
5621,pos
5622,neg
5623,neg
5624,pos
5625,pos
5626,pos
5627,pos
5628,pos
5629,pos
5630,neg
5631,neg
5632,pos
5633,pos
5634,neg
5635,neg
5636,pos
5637,neg
5638,pos
5639,neg
5640,neg
5641,neg
5642,neg
5643,neg
5644,neg
5645,neg
5646,pos
5647,neg
5648,pos
5649,neg
5650,pos
5651,neg
5652,neg
5653,pos
5654,pos
5655,neg
5656,pos
5657,neg
5658,pos
5659,pos
5660,neg
5661,pos
5662,pos
5663,neg
5664,pos
5665,pos
5666,pos
5667,pos
5668,pos
5669,neg
5670,pos
5671,pos
5672,neg
5673,neg
5674,pos
5675,pos
5676,neg
5677,neg
5678,neg
5679,pos
5680,neg
5681,neg
5682,neg
5683,pos
5684,pos
5685,neg
5686,neg
5687,neg
5688,pos
5689,pos
5690,neg
5691,pos
5692,pos
5693,neg
5694,neg
5695,pos
5696,pos
5697,pos
5698,neg
5699,neg
5700,pos
5701,neg
5702,neg
5703,neg
5704,pos
5705,neg
5706,neg
5707,pos
5708,pos
5709,neg
5710,pos
5711,neg
5712,pos
5713,pos
5714,pos
5715,pos
5716,neg
5717,pos
5718,pos
5719,pos
5720,neg
5721,neg
5722,pos
5723,pos
5724,pos
5725,neg
5726,pos
5727,neg
5728,pos
5729,neg
5730,neg
5731,pos
5732,pos
5733,neg
5734,neg
5735,neg
5736,neg
5737,pos
5738,pos
5739,neg
5740,neg
5741,neg
5742,pos
5743,neg
5744,pos
5745,pos
5746,pos
5747,neg
5748,pos
5749,neg
5750,pos
5751,pos
5752,neg
5753,neg
5754,pos
5755,pos
5756,pos
5757,pos
5758,neg
5759,pos
5760,neg
5761,pos
5762,pos
5763,pos
5764,pos
5765,neg
5766,neg
5767,neg
5768,pos
5769,neg
5770,pos
5771,pos
5772,pos
5773,neg
5774,neg
5775,pos
5776,pos
5777,neg
5778,neg
5779,pos
5780,neg
5781,neg
5782,pos
5783,pos
5784,pos
5785,pos
5786,pos
5787,pos
5788,pos
5789,neg
5790,pos
5791,pos
5792,neg
5793,pos
5794,neg
5795,pos
5796,neg
5797,neg
5798,neg
5799,neg
5800,pos
5801,neg
5802,pos
5803,neg
5804,pos
5805,pos
5806,pos
5807,pos
5808,neg
5809,pos
5810,neg
5811,neg
5812,pos
5813,neg
5814,pos
5815,pos
5816,neg
5817,pos
5818,pos
5819,pos
5820,pos
5821,pos
5822,neg
5823,neg
5824,pos
5825,pos
5826,neg
5827,pos
5828,neg
5829,neg
5830,neg
5831,neg
5832,neg
5833,pos
5834,neg
5835,neg
5836,neg
5837,pos
5838,pos
5839,neg
5840,neg
5841,neg
5842,neg
5843,pos
5844,pos
5845,pos
5846,pos
5847,neg
5848,pos
5849,pos
5850,pos
5851,pos
5852,neg
5853,pos
5854,neg
5855,pos
5856,pos
5857,neg
5858,neg
5859,pos
5860,neg
5861,neg
5862,neg
5863,neg
5864,neg
5865,pos
5866,pos
5867,neg
5868,neg
5869,pos
5870,pos
5871,neg
5872,neg
5873,pos
5874,pos
5875,pos
5876,neg
5877,neg
5878,neg
5879,pos
5880,pos
5881,neg
5882,pos
5883,pos
5884,pos
5885,pos
5886,pos
5887,neg
5888,pos
5889,neg
5890,neg
5891,neg
5892,pos
5893,neg
5894,neg
5895,neg
5896,pos
5897,neg
5898,neg
5899,neg
5900,neg
5901,neg
5902,pos
5903,pos
5904,neg
5905,neg
5906,neg
5907,pos
5908,pos
5909,neg
5910,pos
5911,pos
5912,neg
5913,pos
5914,pos
5915,neg
5916,pos
5917,neg
5918,neg
5919,neg
5920,neg
5921,neg
5922,neg
5923,pos
5924,pos
5925,pos
5926,neg
5927,pos
5928,neg
5929,pos
5930,neg
5931,pos
5932,pos
5933,neg
5934,neg
5935,pos
5936,neg
5937,neg
5938,pos
5939,pos
5940,pos
5941,pos
5942,pos
5943,pos
5944,pos
5945,pos
5946,pos
5947,pos
5948,neg
5949,neg
5950,neg
5951,neg
5952,neg
5953,pos
5954,neg
5955,neg
5956,neg
5957,pos
5958,neg
5959,neg
5960,pos
5961,pos
5962,neg
5963,pos
5964,pos
5965,pos
5966,neg
5967,neg
5968,neg
5969,neg
5970,pos
5971,neg
5972,pos
5973,neg
5974,neg
5975,neg
5976,pos
5977,neg
5978,neg
5979,neg
5980,pos
5981,neg
5982,pos
5983,pos
5984,neg
5985,neg
5986,neg
5987,pos
5988,pos
5989,neg
5990,pos
5991,neg
5992,pos
5993,pos
5994,neg
5995,neg
5996,neg
5997,pos
5998,neg
5999,pos
6000,pos
6001,pos
6002,pos
6003,pos
6004,pos
6005,pos
6006,neg
6007,pos
6008,pos
6009,pos
6010,pos
6011,neg
6012,neg
6013,neg
6014,pos
6015,pos
6016,neg
6017,pos
6018,pos
6019,neg
6020,pos
6021,pos
6022,neg
6023,neg
6024,neg
6025,pos
6026,neg
6027,pos
6028,neg
6029,neg
6030,neg
6031,neg
6032,pos
6033,pos
6034,neg
6035,pos
6036,pos
6037,pos
6038,neg
6039,pos
6040,pos
6041,neg
6042,neg
6043,pos
6044,pos
6045,pos
6046,neg
6047,neg
6048,neg
6049,pos
6050,neg
6051,pos
6052,neg
6053,neg
6054,neg
6055,neg
6056,neg
6057,pos
6058,pos
6059,neg
6060,pos
6061,neg
6062,pos
6063,neg
6064,pos
6065,pos
6066,neg
6067,neg
6068,pos
6069,neg
6070,neg
6071,neg
6072,neg
6073,neg
6074,pos
6075,pos
6076,pos
6077,neg
6078,neg
6079,pos
6080,neg
6081,neg
6082,pos
6083,neg
6084,pos
6085,neg
6086,neg
6087,pos
6088,pos
6089,neg
6090,neg
6091,neg
6092,neg
6093,neg
6094,pos
6095,neg
6096,pos
6097,neg
6098,pos
6099,neg
6100,neg
6101,pos
6102,pos
6103,neg
6104,pos
6105,pos
6106,pos
6107,pos
6108,pos
6109,neg
6110,neg
6111,neg
6112,pos
6113,neg
6114,neg
6115,pos
6116,pos
6117,pos
6118,neg
6119,neg
6120,neg
6121,neg
6122,pos
6123,neg
6124,pos
6125,pos
6126,pos
6127,pos
6128,neg
6129,neg
6130,neg
6131,neg
6132,neg
6133,neg
6134,neg
6135,neg
6136,pos
6137,neg
6138,pos
6139,neg
6140,pos
6141,neg
6142,pos
6143,pos
6144,neg
6145,neg
6146,pos
6147,neg
6148,pos
6149,neg
6150,pos
6151,pos
6152,pos
6153,neg
6154,pos
6155,neg
6156,pos
6157,neg
6158,neg
6159,neg
6160,pos
6161,neg
6162,pos
6163,pos
6164,pos
6165,pos
6166,neg
6167,neg
6168,neg
6169,pos
6170,neg
6171,pos
6172,neg
6173,pos
6174,pos
6175,neg
6176,pos
6177,neg
6178,neg
6179,neg
6180,pos
6181,pos
6182,neg
6183,pos
6184,neg
6185,neg
6186,pos
6187,pos
6188,pos
6189,pos
6190,neg
6191,pos
6192,neg
6193,pos
6194,pos
6195,pos
6196,pos
6197,pos
6198,neg
6199,pos
6200,neg
6201,pos
6202,pos
6203,pos
6204,pos
6205,pos
6206,pos
6207,neg
6208,neg
6209,pos
6210,neg
6211,pos
6212,pos
6213,neg
6214,pos
6215,neg
6216,pos
6217,neg
6218,neg
6219,pos
6220,pos
6221,pos
6222,neg
6223,pos
6224,pos
6225,neg
6226,pos
6227,pos
6228,neg
6229,pos
6230,pos
6231,pos
6232,neg
6233,neg
6234,neg
6235,neg
6236,neg
6237,neg
6238,pos
6239,pos
6240,neg
6241,neg
6242,pos
6243,neg
6244,pos
6245,pos
6246,neg
6247,neg
6248,neg
6249,neg
6250,neg
6251,pos
6252,neg
6253,pos
6254,pos
6255,pos
6256,pos
6257,pos
6258,pos
6259,pos
6260,pos
6261,pos
6262,neg
6263,neg
6264,pos
6265,neg
6266,pos
6267,neg
6268,pos
6269,neg
6270,neg
6271,neg
6272,pos
6273,neg
6274,neg
6275,neg
6276,pos
6277,pos
6278,pos
6279,pos
6280,pos
6281,neg
6282,pos
6283,neg
6284,pos
6285,pos
6286,neg
6287,neg
6288,neg
6289,neg
6290,neg
6291,pos
6292,neg
6293,neg
6294,pos
6295,neg
6296,pos
6297,pos
6298,pos
6299,neg
6300,neg
6301,neg
6302,neg
6303,neg
6304,neg
6305,neg
6306,neg
6307,pos
6308,neg
6309,neg
6310,pos
6311,neg
6312,neg
6313,pos
6314,pos
6315,pos
6316,neg
6317,neg
6318,neg
6319,neg
6320,neg
6321,pos
6322,neg
6323,pos
6324,pos
6325,pos
6326,pos
6327,neg
6328,neg
6329,neg
6330,neg
6331,pos
6332,pos
6333,pos
6334,neg
6335,neg
6336,neg
6337,neg
6338,pos
6339,pos
6340,pos
6341,pos
6342,pos
6343,neg
6344,neg
6345,pos
6346,pos
6347,pos
6348,pos
6349,pos
6350,pos
6351,neg
6352,pos
6353,neg
6354,pos
6355,neg
6356,pos
6357,neg
6358,neg
6359,pos
6360,neg
6361,neg
6362,pos
6363,pos
6364,neg
6365,pos
6366,neg
6367,neg
6368,pos
6369,pos
6370,pos
6371,pos
6372,neg
6373,pos
6374,neg
6375,neg
6376,neg
6377,neg
6378,neg
6379,neg
6380,pos
6381,neg
6382,pos
6383,pos
6384,neg
6385,pos
6386,neg
6387,neg
6388,neg
6389,pos
6390,neg
6391,neg
6392,neg
6393,pos
6394,pos
6395,pos
6396,neg
6397,neg
6398,neg
6399,pos
6400,pos
6401,pos
6402,pos
6403,neg
6404,neg
6405,neg
6406,pos
6407,pos
6408,pos
6409,neg
6410,neg
6411,neg
6412,pos
6413,pos
6414,pos
6415,neg
6416,neg
6417,pos
6418,pos
6419,pos
6420,neg
6421,neg
6422,neg
6423,pos
6424,pos
6425,neg
6426,pos
6427,pos
6428,pos
6429,neg
6430,pos
6431,pos
6432,neg
6433,pos
6434,pos
6435,pos
6436,pos
6437,neg
6438,neg
6439,neg
6440,neg
6441,neg
6442,neg
6443,neg
6444,pos
6445,neg
6446,neg
6447,pos
6448,pos
6449,pos
6450,neg
6451,neg
6452,pos
6453,neg
6454,neg
6455,neg
6456,pos
6457,pos
6458,pos
6459,pos
6460,neg
6461,neg
6462,pos
6463,pos
6464,neg
6465,pos
6466,pos
6467,pos
6468,pos
6469,pos
6470,neg
6471,neg
6472,pos
6473,pos
6474,neg
6475,pos
6476,pos
6477,neg
6478,neg
6479,pos
6480,neg
6481,neg
6482,pos
6483,pos
6484,pos
6485,pos
6486,neg
6487,pos
6488,neg
6489,neg
6490,neg
6491,pos
6492,neg
6493,neg
6494,neg
6495,pos
6496,pos
6497,neg
6498,neg
6499,neg
6500,pos
6501,pos
6502,pos
6503,neg
6504,neg
6505,neg
6506,pos
6507,neg
6508,pos
6509,pos
6510,pos
6511,neg
6512,pos
6513,neg
6514,pos
6515,pos
6516,pos
6517,pos
6518,neg
6519,neg
6520,pos
6521,pos
6522,pos
6523,pos
6524,pos
6525,pos
6526,neg
6527,pos
6528,pos
6529,neg
6530,pos
6531,pos
6532,neg
6533,pos
6534,neg
6535,neg
6536,pos
6537,pos
6538,pos
6539,neg
6540,neg
6541,neg
6542,neg
6543,pos
6544,neg
6545,neg
6546,neg
6547,pos
6548,neg
6549,pos
6550,neg
6551,pos
6552,neg
6553,neg
6554,pos
6555,pos
6556,pos
6557,neg
6558,neg
6559,pos
6560,neg
6561,pos
6562,neg
6563,pos
6564,neg
6565,neg
6566,neg
6567,pos
6568,pos
6569,neg
6570,pos
6571,neg
6572,neg
6573,neg
6574,pos
6575,pos
6576,pos
6577,neg
6578,neg
6579,pos
6580,pos
6581,neg
6582,neg
6583,pos
6584,pos
6585,pos
6586,pos
6587,neg
6588,pos
6589,pos
6590,pos
6591,neg
6592,neg
6593,neg
6594,neg
6595,neg
6596,neg
6597,pos
6598,pos
6599,pos
6600,neg
6601,neg
6602,pos
6603,neg
6604,neg
6605,pos
6606,pos
6607,pos
6608,pos
6609,neg
6610,neg
6611,pos
6612,neg
6613,neg
6614,neg
6615,neg
6616,pos
6617,neg
6618,pos
6619,neg
6620,pos
6621,pos
6622,pos
6623,neg
6624,pos
6625,neg
6626,pos
6627,pos
6628,neg
6629,pos
6630,pos
6631,neg
6632,pos
6633,neg
6634,neg
6635,pos
6636,neg
6637,pos
6638,neg
6639,pos
6640,neg
6641,pos
6642,neg
6643,neg
6644,neg
6645,neg
6646,neg
6647,neg
6648,neg
6649,pos
6650,neg
6651,neg
6652,neg
6653,neg
6654,neg
6655,pos
6656,pos
6657,neg
6658,neg
6659,pos
6660,pos
6661,neg
6662,pos
6663,neg
6664,neg
6665,pos
6666,neg
6667,pos
6668,pos
6669,pos
6670,pos
6671,neg
6672,pos
6673,pos
6674,neg
6675,neg
6676,pos
6677,pos
6678,pos
6679,neg
6680,pos
6681,neg
6682,pos
6683,neg
6684,neg
6685,pos
6686,pos
6687,neg
6688,neg
6689,neg
6690,pos
6691,pos
6692,neg
6693,neg
6694,pos
6695,pos
6696,pos
6697,neg
6698,pos
6699,neg
6700,neg
6701,pos
6702,neg
6703,pos
6704,neg
6705,pos
6706,neg
6707,pos
6708,neg
6709,neg
6710,pos
6711,neg
6712,pos
6713,pos
6714,neg
6715,neg
6716,neg
6717,neg
6718,neg
6719,neg
6720,pos
6721,pos
6722,neg
6723,pos
6724,pos
6725,pos
6726,pos
6727,pos
6728,neg
6729,neg
6730,pos
6731,pos
6732,pos
6733,neg
6734,pos
6735,pos
6736,neg
6737,neg
6738,neg
6739,pos
6740,pos
6741,pos
6742,neg
6743,pos
6744,pos
6745,neg
6746,pos
6747,pos
6748,pos
6749,neg
6750,pos
6751,pos
6752,pos
6753,neg
6754,pos
6755,neg
6756,pos
6757,pos
6758,pos
6759,pos
6760,neg
6761,pos
6762,pos
6763,pos
6764,neg
6765,neg
6766,pos
6767,pos
6768,neg
6769,pos
6770,neg
6771,pos
6772,neg
6773,pos
6774,neg
6775,pos
6776,neg
6777,pos
6778,neg
6779,pos
6780,pos
6781,neg
6782,pos
6783,pos
6784,neg
6785,neg
6786,pos
6787,neg
6788,neg
6789,pos
6790,pos
6791,pos
6792,neg
6793,pos
6794,neg
6795,neg
6796,neg
6797,neg
6798,pos
6799,neg
6800,neg
6801,neg
6802,pos
6803,neg
6804,pos
6805,neg
6806,pos
6807,pos
6808,pos
6809,neg
6810,pos
6811,pos
6812,neg
6813,pos
6814,pos
6815,neg
6816,neg
6817,neg
6818,pos
6819,pos
6820,pos
6821,neg
6822,pos
6823,pos
6824,pos
6825,pos
6826,pos
6827,neg
6828,neg
6829,neg
6830,pos
6831,neg
6832,neg
6833,pos
6834,neg
6835,pos
6836,pos
6837,pos
6838,neg
6839,pos
6840,pos
6841,pos
6842,pos
6843,neg
6844,pos
6845,pos
6846,neg
6847,neg
6848,pos
6849,pos
6850,neg
6851,pos
6852,pos
6853,pos
6854,neg
6855,pos
6856,pos
6857,pos
6858,neg
6859,neg
6860,pos
6861,pos
6862,neg
6863,pos
6864,neg
6865,pos
6866,pos
6867,pos
6868,pos
6869,neg
6870,neg
6871,neg
6872,pos
6873,neg
6874,pos
6875,pos
6876,pos
6877,neg
6878,pos
6879,pos
6880,neg
6881,neg
6882,neg
6883,pos
6884,neg
6885,neg
6886,pos
6887,neg
6888,neg
6889,neg
6890,neg
6891,pos
6892,pos
6893,neg
6894,neg
6895,neg
6896,pos
6897,neg
6898,neg
6899,neg
6900,pos
6901,neg
6902,neg
6903,neg
6904,neg
6905,pos
6906,neg
6907,neg
6908,pos
6909,neg
6910,pos
6911,neg
6912,neg
6913,neg
6914,pos
6915,pos
6916,neg
6917,neg
6918,neg
6919,pos
6920,pos
6921,pos
6922,neg
6923,pos
6924,neg
6925,pos
6926,neg
6927,pos
6928,pos
6929,neg
6930,neg
6931,pos
6932,neg
6933,neg
6934,pos
6935,pos
6936,pos
6937,neg
6938,neg
6939,neg
6940,neg
6941,neg
6942,neg
6943,pos
6944,neg
6945,neg
6946,neg
6947,neg
6948,pos
6949,pos
6950,neg
6951,neg
6952,neg
6953,pos
6954,neg
6955,neg
6956,pos
6957,neg
6958,neg
6959,neg
6960,neg
6961,neg
6962,neg
6963,neg
6964,pos
6965,neg
6966,neg
6967,neg
6968,neg
6969,neg
6970,neg
6971,neg
6972,pos
6973,pos
6974,neg
6975,neg
6976,pos
6977,pos
6978,pos
6979,neg
6980,neg
6981,pos
6982,neg
6983,neg
6984,pos
6985,pos
6986,neg
6987,pos
6988,neg
6989,pos
6990,pos
6991,neg
6992,pos
6993,neg
6994,pos
6995,pos
6996,pos
6997,neg
6998,neg
6999,pos
7000,pos
7001,pos
7002,neg
7003,neg
7004,pos
7005,neg
7006,neg
7007,pos
7008,neg
7009,neg
7010,neg
7011,neg
7012,pos
7013,neg
7014,neg
7015,pos
7016,pos
7017,neg
7018,pos
7019,neg
7020,pos
7021,pos
7022,neg
7023,pos
7024,neg
7025,pos
7026,neg
7027,neg
7028,neg
7029,neg
7030,pos
7031,neg
7032,neg
7033,pos
7034,pos
7035,neg
7036,pos
7037,pos
7038,neg
7039,pos
7040,pos
7041,pos
7042,neg
7043,neg
7044,pos
7045,pos
7046,pos
7047,neg
7048,pos
7049,neg
7050,pos
7051,neg
7052,pos
7053,neg
7054,neg
7055,neg
7056,pos
7057,neg
7058,neg
7059,neg
7060,neg
7061,neg
7062,neg
7063,neg
7064,neg
7065,neg
7066,pos
7067,neg
7068,neg
7069,neg
7070,neg
7071,pos
7072,pos
7073,neg
7074,pos
7075,neg
7076,pos
7077,pos
7078,neg
7079,neg
7080,neg
7081,neg
7082,neg
7083,pos
7084,pos
7085,neg
7086,neg
7087,neg
7088,pos
7089,pos
7090,pos
7091,neg
7092,neg
7093,neg
7094,pos
7095,pos
7096,pos
7097,pos
7098,pos
7099,neg
7100,neg
7101,neg
7102,neg
7103,neg
7104,pos
7105,pos
7106,pos
7107,neg
7108,pos
7109,neg
7110,neg
7111,neg
7112,pos
7113,neg
7114,neg
7115,pos
7116,neg
7117,neg
7118,neg
7119,neg
7120,pos
7121,neg
7122,pos
7123,pos
7124,neg
7125,pos
7126,neg
7127,neg
7128,pos
7129,pos
7130,neg
7131,neg
7132,pos
7133,neg
7134,neg
7135,pos
7136,pos
7137,neg
7138,pos
7139,pos
7140,pos
7141,neg
7142,pos
7143,neg
7144,pos
7145,neg
7146,neg
7147,pos
7148,pos
7149,pos
7150,pos
7151,neg
7152,pos
7153,pos
7154,pos
7155,neg
7156,pos
7157,neg
7158,neg
7159,pos
7160,neg
7161,pos
